1018,0.00,65,44
1019,0.00,70,58
1020,0.00,54,35
1021,0.00,59,47
1022,0.12,70,54
1023,0.00,64,35
1024,0.00,39,24
1025,0.00,45,26
1026,0.10,56,42
1027,0.02,59,47
1028,0.00,61,47
1029,0.31,47,23
1030,0.00,36,20
1031,1.97,32,21
1032,0.00,26,20
1033,0.00,39,24
1034,0.00,47,29
1035,0.00,52,33
1036,0.00,59,42
1037,0.00,50,24
1038,0.00,42,23
1039,0.00,57,36
1040,0.26,53,37
1041,0.72,46,41
1042,0.00,60,42
1043,0.01,52,38
1044,1.51,43,37
1045,0.03,63,48
1046,1.18,51,45
1047,0.00,65,45
1048,0.73,53,40
1049,0.00,51,40
1050,0.00,74,53
1051,0.00,80,61
1052,0.02,76,58
1053,0.00,65,48
1054,0.00,74,58
1055,0.00,65,47
1056,0.00,54,45
1057,0.17,66,50
1058,0.29,53,48
1059,0.00,60,48
1060,0.91,54,49
1061,0.34,60,53
1062,0.00,70,57
1063,0.00,85,58
1064,0.00,74,49
1065,0.00,75,62
1066,0.00,65,51
1067,0.00,64,47
1068,3.02,59,51
1069,0.00,57,44
1070,0.00,63,47
1071,0.00,63,49
1072,0.00,62,51
1073,0.00,65,48
1074,0.00,68,53
1075,0.00,79,56
1076,0.00,90,65
1077,0.00,92,75
1078,0.00,91,66
1079,0.59,61,53
1080,0.00,69,56
1081,0.04,69,56
1082,0.58,59,56
1083,0.10,73,56
1084,0.06,60,55
1085,0.03,75,58
1086,0.00,79,59
1087,0.01,76,57
1088,0.02,67,58
1089,0.06,58,52
1090,0.00,67,51
1091,0.00,69,55
1092,0.00,80,53
1093,0.00,93,76
1094,0.00,94,77
1095,0.29,84,69
1096,0.00,76,64
1097,0.00,68,63
1098,1.35,88,70
1099,0.03,83,71
1100,0.00,83,71
1101,0.00,83,68
1102,0.04,83,76
1103,0.00,79,64
1104,0.18,77,60
1105,0.00,78,61
1106,0.00,82,68
1107,0.00,88,73
1108,0.45,88,71
1109,0.00,85,70
1110,0.00,77,71
1111,1.78,80,68
1112,0.00,84,68
1113,0.00,85,75
1114,0.00,88,77
1115,0.00,90,73
1116,0.35,73,65
1117,0.00,85,73
1118,0.00,88,73
1119,0.00,92,77
1120,0.01,94,77
1121,0.00,92,76
1122,0.74,73,63
1123,0.00,71,62
1124,0.00,77,65
1125,0.00,78,65
1126,0.00,85,71
1127,0.00,88,66
1128,0.00,92,71
1129,0.09,86,69
1130,0.00,87,68
1131,0.15,84,69
1132,0.76,71,64
1133,0.00,78,65
1134,0.00,85,64
1135,0.00,83,68
1136,0.00,82,69
1137,0.00,80,70
1138,0.45,74,68
1139,0.00,87,70
1140,0.00,83,69
1141,0.88,82,73
1142,0.00,87,71
1143,0.30,89,72
1144,0.00,81,70
1145,0.00,80,65
1146,0.00,78,63
1147,0.00,76,63
1148,0.29,68,61
1149,0.01,78,60
1150,0.00,81,64
1151,0.00,71,55
1152,0.00,85,69
1153,0.42,72,61
1154,0.01,71,59
1155,0.00,71,58
1156,0.00,76,55
1157,0.00,78,59
1158,0.06,83,64
1159,0.02,81,70
1160,0.00,81,67
1161,0.00,73,68
1162,0.22,78,69
1163,0.00,79,71
1164,0.00,80,71
1165,0.00,82,66
1166,0.00,88,70
1167,0.00,84,68
1168,0.00,87,69
1169,0.00,79,59
1170,0.00,68,55
1171,0.00,73,52
1172,0.00,71,57
1173,0.00,75,56
1174,0.00,83,65
1175,0.00,82,68
1176,0.26,77,71
1177,0.00,81,66
1178,0.06,77,60
1179,0.07,64,55
1180,0.00,67,52
1181,0.01,69,46
1182,0.00,58,42
1183,0.00,72,50
1184,0.00,71,56
1185,0.00,73,57
1186,0.00,74,61
1187,0.20,74,67
1188,0.00,67,57
1189,0.00,58,50
1190,0.00,62,47
1191,0.25,61,46
1192,0.00,57,45
1193,0.00,59,43
1194,0.00,72,58
1195,0.00,74,51
1196,0.01,66,46
1197,0.70,49,40
1198,0.00,49,39
1199,0.00,55,39
1200,0.01,51,25
1201,0.07,47,39
1202,0.00,48,35
1203,0.00,51,37
1204,0.20,57,43
1205,0.00,47,37
1206,0.00,47,36
1207,0.00,58,42
1208,0.21,56,35
1209,0.00,50,35
1210,0.00,51,39
1211,0.00,54,36
1212,0.00,63,42
1213,0.03,53,38
1214,0.00,52,42
1215,0.00,51,40
1216,0.75,61,50
1217,0.00,59,40
1218,0.00,44,37
1219,0.00,39,34
1220,0.00,41,33
1221,0.00,50,29
1222,0.00,31,20
1223,0.09,32,22
1224,0.11,28,20
1225,0.02,47,34
1226,0.00,55,45
1227,0.00,51,34
1228,0.00,39,32
1229,0.00,50,35
1230,0.00,28,23
1231,0.00,24,17
1232,0.00,18,11
1233,0.00,22,11
1234,0.00,26,13
1235,0.00,30,16
1236,0.76,29,19
1237,0.00,19,9
1238,0.01,31,17
1239,0.00,44,30
1240,0.00,43,30
1241,0.00,53,41
1242,0.54,61,44
1243,0.00,36,25
1244,0.19,36,22
1245,0.00,32,18
1246,0.00,41,24
1247,0.01,49,38
1248,0.30,60,38
1249,0.00,44,27
1250,0.00,34,23
1251,0.00,38,26
1252,0.00,47,35
1253,0.11,36,24
1254,0.00,33,18
1255,0.05,45,32
1256,0.18,41,17
1257,0.00,40,26
1258,0.00,37,26
1259,0.85,45,30
